id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
1883	7717	7722	noun	7719	-	-	O	n	0	sg	1883	een enkel lichtje voor het keukenraam
1884	7721	7722	noun	7722	-	-	O	n	0	sg	1884	het keukenraam
1885	7725	7725	pronoun	7725	-	1	O	fm	1	pl	859	wij
1886	7729	7730	noun	7730	-	-	O	n	0	sg	857	de deur
1887	7734	7736	noun	7736	-	-	O	fm	1	sg	1887	een Hindoesch bediende
1888	7735	7735	name	7735	PER	-	O	m	1	sg	1888	Hindoesch
1889	7740	7742	noun	7742	-	-	O	n	0	sg	1889	een gele turban
1890	7744	7746	noun	7746	-	-	O	n	0	pl	1890	witte wijde kleederen
1891	7748	7750	noun	7750	-	-	O	n	0	sg	1891	een gele sjerp
1892	7758	7760	noun	7760	-	-	O	n	0	sg	1892	deze Oostersche figuur
1893	7762	7762	pronoun	7762	-	-	O	n	0	sg	1892	die
1894	7767	7775	noun	7768	-	-	O	n	0	sg	1894	de gang van een woning van den derden rang
1895	7770	7775	noun	7771	-	-	O	n	0	sg	1895	een woning van den derden rang
1896	7773	7775	noun	7775	-	-	O	n	0	sg	1896	den derden rang
1897	7778	7779	name	7779	MISC	-	I	n	0	sg	1897	De Sahib
1898	7781	7781	pronoun	7781	-	2	I	fm	1	sg	52	u
1899	7785	7785	pronoun	7785	-	3	O	m	1	sg	1888	hij
1900	7790	7790	pronoun	7790	-	3	O	m	1	sg	1888	hij
1901	7791	7791	pronoun	7791	-	3	O	n	0	sg	1897	dit
1902	7796	7799	noun	7799	-	-	O	n	0	sg	682	een of andere kamer
1903	7800	7804	noun	7804	-	-	O	n	0	sg	1232	een schelle , pieperige stem
1904	7808	7809	noun	7809	-	-	I	n	0	sg	1904	hun den
1905	7808	7808	pronoun	7808	-	3	I	n	0	pl	1890	hun
1906	7813	7813	name	7813	ORG	-	I	n	0	both	1906	Khitmutgar
1907	7821	7821	pronoun	7821	-	3	I	fm	1	pl	1879	hen
1908	7824	7824	pronoun	7824	-	1	I	fm	1	sg	1908	mij
1909	7827	7828	noun	7828	-	-	O	n	0	sg	1909	VIERDE HOOFDSTUK
1910	7830	7835	noun	7831	-	-	O	n	0	sg	691	De geschiedenis van den kaalhoofdigen man
1911	7833	7835	name	7835	ORG	-	O	m	1	sg	104	den kaalhoofdigen man
1912	7837	7837	pronoun	7837	-	1	O	fm	1	pl	859	Wij
1913	7839	7840	noun	7840	-	-	O	n	0	sg	1913	den Indiaan
1914	7842	7844	noun	7844	-	-	O	n	0	sg	1914	een morsige gang
1915	7846	7846	pronoun	7846	-	1	O	fm	1	pl	859	wij
1916	7848	7849	noun	7849	-	-	O	n	0	sg	857	een deur
1917	7851	7851	noun	7851	-	-	O	n	0	sg	1917	rechterzijde
1918	7853	7853	pronoun	7853	-	-	O	n	0	sg	857	die
1919	7854	7854	pronoun	7854	-	3	O	m	1	sg	104	hij
1920	7857	7860	noun	7858	-	-	O	n	0	sg	1920	Een stroom geelachtig licht
1921	7859	7860	noun	7860	-	-	O	n	0	sg	1921	geelachtig licht
1922	7862	7862	pronoun	7862	-	1	O	fm	1	pl	859	ons
1923	7867	7871	noun	7868	-	-	O	n	0	sg	1923	het midden van dien schijn
1924	7870	7871	noun	7871	-	-	O	n	0	sg	1866	dien schijn
1925	7873	7880	noun	7875	-	-	O	m	1	sg	1925	een kleine man met een zeer groot hoofd
1926	7877	7880	noun	7880	-	-	O	n	0	sg	1926	een zeer groot hoofd
1927	7882	7882	pronoun	7882	-	3	O	n	0	sg	1926	dat
1928	7884	7890	noun	7885	-	-	O	n	0	sg	1928	een kring van rood , borstelig haar
1929	7887	7890	noun	7890	-	-	O	n	0	sg	1929	rood , borstelig haar
1930	7896	7899	noun	7899	-	-	O	n	0	sg	1930	een glimmend kale puntkruin
1931	7902	7902	pronoun	7902	-	3	O	m	1	sg	1925	Hij
1932	7904	7905	noun	7905	-	-	O	n	0	pl	430	zijne handen
1933	7904	7904	pronoun	7904	-	3	O	m	1	sg	1925	zijne
1934	7907	7908	noun	7908	-	-	O	-	-	pl	1934	zijne gelaatstrekken
1935	7907	7907	pronoun	7907	-	3	O	m	1	sg	1925	zijne
1936	7910	7911	noun	7911	-	-	O	n	0	sg	1936	voortdurende beweging
1937	7928	7928	noun	7928	-	-	O	n	0	sg	1937	rust
1938	7930	7931	noun	7931	-	-	O	n	0	sg	1938	De Natuur
1939	7933	7933	pronoun	7933	-	3	O	m	1	sg	1925	hem
1940	7935	7936	noun	7936	-	-	O	n	0	sg	1940	een hanglip
1941	7941	7947	noun	7942	-	-	O	n	0	sg	1941	de rij zijner gele , onregelmatige tanden
1942	7943	7947	noun	7947	-	-	O	-	-	pl	1942	zijner gele , onregelmatige tanden
1943	7954	7954	pronoun	7954	-	3	O	m	1	sg	1925	hij
1944	7962	7963	noun	7963	-	-	O	n	0	sg	428	zijn hand
1945	7962	7962	pronoun	7962	-	3	O	m	1	sg	1925	zijn
1946	7965	7966	noun	7966	-	-	O	n	0	sg	1946	zijn onderkaak
1947	7965	7965	pronoun	7965	-	3	O	m	1	sg	1925	zijn
1948	7971	7973	noun	7973	-	-	O	m	1	sg	1948	zijne buitengewone kaalhoofdigheid
1949	7971	7971	pronoun	7971	-	3	O	m	1	sg	1925	zijne
1950	7976	7976	pronoun	7976	-	3	O	m	1	sg	1948	hij
1951	7984	7985	noun	7985	-	-	I	fm	1	sg	1951	Uw dienaar
1952	7984	7984	pronoun	7984	-	2	I	fm	1	both	1952	Uw
1953	7987	7988	name	7988	PER	-	I	n	0	sg	296	Miss Morstan
1954	7992	7992	pronoun	7992	-	3	O	m	1	sg	1948	hij
1955	7996	7996	noun	7996	-	-	O	m	1	sg	1682	toon
1956	7999	8000	noun	8000	-	-	I	fm	1	sg	1951	uw dienaar
1957	7999	7999	pronoun	7999	-	2	I	fm	1	both	1957	uw
1958	8002	8002	pronoun	8002	-	1	I	m	1	sg	1948	mijne
1959	8005	8005	pronoun	8005	-	1	I	fm	1	sg	1948	Ik
1960	8007	8007	pronoun	8007	-	2	I	fm	1	sg	1951	u
1961	8010	8012	noun	8012	-	-	I	n	0	sg	1961	mijn klein heiligdom
1962	8010	8010	pronoun	8010	-	1	I	fm	1	sg	1948	mijn
1963	8015	8017	noun	8017	-	-	I	n	0	sg	1963	Een kleine woning
1964	8023	8025	noun	8025	-	-	I	n	0	sg	1964	mijn eigen smaak
1965	8023	8023	pronoun	8023	-	1	I	fm	1	sg	1948	mijn
1966	8028	8036	noun	8030	-	-	I	n	0	sg	1966	Een soort oase in deze beklagenswaardige wildernis van Zuidelijk-Londen
1967	8032	8036	noun	8034	-	-	I	n	0	sg	1967	deze beklagenswaardige wildernis van Zuidelijk-Londen
1968	8036	8036	name	8036	LOC	-	I	n	0	both	1968	Zuidelijk-Londen
1969	8039	8039	pronoun	8039	-	1	O	fm	1	pl	859	Wij
1970	8044	8052	noun	8045	-	-	O	n	0	sg	1970	het uiterlijk van het vertrek waarbinnen hij ons uitnoodigde
1971	8047	8048	noun	8048	-	-	O	n	0	sg	884	het vertrek
1972	8050	8050	pronoun	8050	-	3	O	m	1	sg	1948	hij
1973	8051	8051	pronoun	8051	-	1	O	fm	1	pl	859	ons
1974	8057	8058	noun	8058	-	-	O	-	-	sg	1974	dit onaanzienlijke
1975	8059	8065	noun	8059	-	-	O	n	0	sg	1975	huis als een diamant van het zuiverst
1976	8061	8065	noun	8062	-	-	O	n	0	sg	1976	een diamant van het zuiverst
1977	8066	8066	noun	8066	-	-	O	n	0	sg	1977	water
1978	8068	8068	noun	8068	-	-	O	n	0	sg	1978	koper
1979	8071	8075	noun	8075	-	-	O	n	0	pl	1979	De rijkste en kostbaarste gordijnen
1980	8077	8077	noun	8077	-	-	O	n	0	pl	1980	tapijten
1981	8079	8080	noun	8080	-	-	O	n	0	pl	1981	de wanden
1982	8089	8089	noun	8089	-	-	O	n	0	sg	1786	plaats
1983	8093	8094	noun	8094	-	-	O	n	0	sg	1983	een schilderstuk
1984	8096	8097	noun	8097	-	-	O	n	0	sg	1984	Oostersche vaas
1985	8099	8100	noun	8100	-	-	O	n	0	sg	1985	Het vloerkleed
1986	8110	8112	noun	8111	-	-	O	n	0	sg	1986	de voet erin
1987	8116	8118	noun	8118	-	-	O	n	0	sg	1987	een donzen bed
1988	8120	8122	noun	8122	-	-	O	n	0	pl	1988	Twee groote tijgerhuiden
1989	8125	8130	noun	8130	-	-	O	n	0	sg	1989	een op een standaard staande hookah
1990	8127	8128	noun	8128	-	-	O	n	0	sg	1990	een standaard
1991	8132	8133	noun	8133	-	-	O	f	1	sg	1991	Oostersche tabakspijp
1992	8136	8137	noun	8137	-	-	O	n	0	sg	1992	het geheel
1993	8138	8142	noun	8139	-	-	O	n	0	sg	51	het voorkomen van Oostersche weelde
1994	8141	8142	noun	8142	-	-	O	n	0	sg	1994	Oostersche weelde
1995	8144	8145	noun	8145	-	-	O	n	0	sg	1995	Een lamp
1996	8148	8153	noun	8149	-	-	O	n	0	sg	1996	den vorm van een zilveren duif
1997	8151	8153	noun	8153	-	-	O	n	0	sg	1997	een zilveren duif
1998	8157	8166	noun	8161	-	-	O	n	0	sg	1998	een zeer dunne vergulde ketting in het midden der kamer
1999	8163	8166	noun	8164	-	-	O	n	0	sg	1923	het midden der kamer
2000	8165	8166	noun	8166	-	-	O	n	0	sg	682	der kamer
2001	8169	8169	pronoun	8169	-	3	O	f	1	sg	1991	zij
2002	8172	8172	pronoun	8172	-	3	O	f	1	sg	1991	zij
2003	8173	8177	noun	8174	-	-	O	n	0	sg	2003	de lucht met een zachten
2004	8182	8184	name	8184	PER	-	I	m	1	sg	296	Mr. Thaddeus Sholto
2005	8188	8190	noun	8190	-	-	O	m	1	sg	1925	de kleine man
2006	8200	8201	noun	8201	-	-	I	n	0	sg	200	mijn naam
2007	8200	8200	pronoun	8200	-	1	I	m	1	sg	1925	mijn
2008	8203	8203	pronoun	8203	-	2	I	m	1	sg	296	Gij
2009	8206	8207	name	8207	PER	-	I	m	1	sg	296	Miss Morstan
2010	8210	8211	noun	8211	-	-	I	m	1	pl	1743	deze heeren
2011	8217	8219	name	8219	PER	-	I	m	1	sg	3	Mr. Sherlock Holmes
2012	8222	8224	name	8224	PER	-	I	m	1	sg	104	deze Dr. Watson
2013	8228	8229	noun	8229	-	-	I	fm	1	sg	705	Een dokter
2014	8235	8235	pronoun	8235	-	3	O	m	1	sg	296	hij
2015	8240	8240	pronoun	8240	-	2	I	fm	1	sg	705	gij
2016	8241	8242	noun	8242	-	-	I	n	0	sg	2016	uw stethoscoop
2017	8241	8241	pronoun	8241	-	2	I	fm	1	both	2017	uw
2018	8244	8244	pronoun	8244	-	2	I	fm	1	sg	705	u
2019	8247	8247	pronoun	8247	-	1	I	m	1	sg	296	ik
2020	8248	8248	pronoun	8248	-	2	I	fm	1	sg	705	u
2021	8254	8254	pronoun	8254	-	2	I	fm	1	sg	705	gij
2022	8260	8260	pronoun	8260	-	1	I	fm	1	sg	296	Ik
2023	8265	8266	noun	8266	-	-	I	n	0	sg	2023	mijn hart-klep
2024	8265	8265	pronoun	8265	-	1	I	fm	1	sg	296	mijn
2025	8269	8269	pronoun	8269	-	2	I	fm	1	sg	705	gij
2026	8270	8271	noun	8271	-	-	I	n	0	sg	2026	de goedheid
2027	8276	8276	pronoun	8276	-	1	I	fm	1	sg	296	Ik
2028	8284	8285	noun	8285	-	-	I	n	0	sg	2028	de hart-ader
2029	8290	8291	noun	8291	-	-	I	n	0	sg	2029	de klep
2030	8293	8293	pronoun	8293	-	1	I	fm	1	sg	296	ik
2031	8294	8295	noun	8295	-	-	I	n	0	sg	571	uw oordeel
2032	8294	8294	pronoun	8294	-	2	I	fm	1	both	2032	uw
2033	8301	8301	pronoun	8301	-	1	O	fm	1	sg	32	Ik
2034	8304	8305	noun	8305	-	-	O	n	0	sg	2034	zijn hart
2035	8304	8304	pronoun	8304	-	3	O	n	0	sg	571	zijn
2036	8315	8315	pronoun	8315	-	3	O	m	1	sg	296	hij
2037	8316	8316	pronoun	8316	-	3	O	m	1	sg	296	zich
2038	8318	8320	noun	8320	-	-	O	n	0	sg	2038	een angstigen toestand
2039	8324	8324	pronoun	8324	-	3	O	m	1	sg	296	hij
2040	8327	8329	noun	8329	-	-	O	n	0	sg	2040	zijn gansche lichaam
2041	8327	8327	pronoun	8327	-	3	O	m	1	sg	296	zijn
2042	8340	8340	pronoun	8340	-	1	O	fm	1	sg	32	ik
2043	8343	8343	pronoun	8343	-	2	I	m	1	sg	296	gij
2044	8347	8347	pronoun	8347	-	2	I	fm	1	sg	296	u
2045	8354	8354	pronoun	8354	-	2	I	fm	1	sg	32	Gij
2046	8356	8357	noun	8357	-	-	I	f	1	sg	2046	mijne angstigheid
2047	8356	8356	pronoun	8356	-	1	I	m	1	sg	296	mijne
2048	8360	8361	name	8361	PER	-	I	-	-	sg	296	Miss Morstan
2049	8365	8365	pronoun	8365	-	3	O	m	1	sg	296	hij
2050	8369	8369	pronoun	8369	-	1	I	m	1	sg	296	ik
2051	8377	8378	noun	8378	-	-	I	n	0	sg	2051	een hartader-breuk
2052	8380	8380	pronoun	8380	-	1	I	fm	1	sg	296	Ik
2053	8393	8394	noun	8394	-	-	I	m	1	sg	296	uw vader
2054	8393	8393	pronoun	8393	-	2	I	fm	1	both	2054	uw
2055	8397	8398	noun	8398	-	-	I	n	0	sg	2034	zijn hart
2056	8397	8397	pronoun	8397	-	3	I	m	1	sg	296	zijn
2057	8402	8403	name	8403	PER	-	I	n	0	sg	296	Miss Morstan
2058	8407	8407	pronoun	8407	-	3	I	m	1	sg	296	hij
2059	8415	8415	pronoun	8415	-	1	O	fm	1	sg	32	Ik
2060	8417	8418	noun	8418	-	-	O	m	1	sg	104	den man
2061	8421	8422	noun	8422	-	-	O	n	0	sg	87	het gelaat
2062	8429	8429	pronoun	8429	-	1	O	fm	1	sg	32	mij
2063	8431	8432	noun	8432	-	-	O	n	0	sg	2063	onhandige opmerking
2064	8434	8435	name	8435	PER	-	O	n	0	sg	296	Miss Morstan
2065	8437	8437	pronoun	8437	-	3	O	n	0	sg	296	zich
2066	8440	8441	noun	8441	-	-	O	n	0	sg	87	haar gelaat
2067	8440	8440	pronoun	8440	-	3	O	n	0	sg	296	haar
2068	8446	8447	noun	8447	-	-	O	n	0	pl	922	hare lippen
2069	8446	8446	pronoun	8446	-	3	O	n	0	sg	87	hare
2070	8451	8451	pronoun	8451	-	1	I	f	1	sg	2046	Ik
2071	8454	8455	noun	8455	-	-	I	n	0	sg	613	mijn hart
2072	8454	8454	pronoun	8454	-	1	I	fm	1	sg	2046	mijn
2073	8457	8457	pronoun	8457	-	3	I	m	1	sg	104	hij
2074	8463	8463	pronoun	8463	-	3	O	f	1	sg	2046	zij
2075	8466	8466	pronoun	8466	-	1	I	m	1	sg	104	Ik
2076	8468	8468	pronoun	8468	-	2	I	fm	1	sg	2076	u
2077	8476	8476	pronoun	8476	-	3	O	m	1	sg	104	hij
2078	8482	8482	pronoun	8482	-	1	I	m	1	sg	104	ik
2079	8486	8488	name	8488	PER	-	I	m	1	sg	2079	mijn broeder Bartholomeus
2080	8486	8486	pronoun	8486	-	1	I	fm	1	sg	104	mijn
2081	8493	8493	pronoun	8493	-	1	I	fm	1	sg	104	Ik
2082	8498	8498	pronoun	8498	-	2	I	fm	1	sg	2082	gij
2083	8499	8499	noun	8499	-	-	I	m	1	pl	2083	vrienden
2084	8501	8501	pronoun	8501	-	2	I	fm	1	sg	2082	u
2085	8510	8510	pronoun	8510	-	2	I	fm	1	sg	2082	u
2086	8515	8515	noun	8515	-	-	I	fm	1	pl	2086	getuigen
2087	8518	8518	pronoun	8518	-	1	I	fm	1	sg	104	ik
2088	8527	8527	pronoun	8527	-	1	I	fm	1	pl	2088	Wij
2089	8530	8530	pronoun	8530	-	1	I	fm	1	pl	2088	ons
2090	8532	8533	name	8533	PER	-	I	m	1	sg	2079	broeder Bartholomeus
2091	8541	8541	pronoun	8541	-	1	I	fm	1	pl	2088	ons
2092	8544	8544	noun	8544	-	-	I	-	-	sg	1060	politie
2093	8546	8547	noun	8547	-	-	I	fm	1	pl	2093	andere ambtenaren
2094	8551	8551	pronoun	8551	-	1	I	fm	1	pl	2088	Wij
2095	8566	8567	name	8567	PER	-	I	m	1	sg	2079	broeder Bartholomeus
2096	8571	8571	noun	8571	-	-	I	n	0	sg	2096	publiciteit
2097	8574	8574	pronoun	8574	-	3	O	m	1	sg	2079	Hij
2098	8576	8576	pronoun	8576	-	3	O	m	1	sg	2079	zich
2099	8578	8580	noun	8580	-	-	O	n	0	sg	2099	een langen zetel
2100	8584	8584	pronoun	8584	-	1	O	fm	1	pl	859	ons
2101	8588	8594	noun	8594	-	-	O	n	0	pl	2101	zijn doffe , waterige , blauwe oogen
2102	8588	8588	pronoun	8588	-	3	O	m	1	sg	2079	zijn
2103	8598	8598	pronoun	8598	-	1	I	m	1	sg	3	mij
2104	8603	8603	name	8603	PER	-	O	m	1	sg	3	Holmes
2105	8606	8606	pronoun	8606	-	1	I	m	1	sg	3	ik
2106	8610	8610	pronoun	8610	-	2	I	fm	1	sg	2106	gij
2107	8616	8616	pronoun	8616	-	1	I	fm	1	sg	3	mij
2108	8620	8620	pronoun	8620	-	1	O	fm	1	sg	32	Ik
2109	8622	8627	noun	8623	-	-	O	n	0	sg	2109	mijn hoofd ten teeken van instemming
2110	8622	8622	pronoun	8622	-	1	O	fm	1	sg	32	mijn
2111	8625	8627	noun	8625	-	-	O	n	0	sg	2111	teeken van instemming
2112	8627	8627	noun	8627	-	-	O	n	0	sg	2112	instemming
2113	8640	8640	pronoun	8640	-	3	O	m	1	sg	3	hij
2114	8644	8644	pronoun	8644	-	1	I	m	1	sg	3	ik
2115	8645	8645	pronoun	8645	-	2	I	fm	1	sg	2115	u
2116	8646	8648	name	8648	MISC	-	I	n	0	sg	2116	een glas Chianti
2117	8651	8652	name	8652	PER	-	I	n	0	sg	296	Miss Morstan
2118	8655	8655	name	8655	PER	-	I	fm	1	sg	2118	Tokayer
2119	8657	8658	noun	8658	-	-	I	n	0	pl	2119	Andere wijnen
2120	8660	8660	pronoun	8660	-	1	I	fm	1	sg	3	ik
2121	8667	8667	pronoun	8667	-	1	I	fm	1	sg	3	ik
2122	8668	8669	noun	8669	-	-	I	n	0	sg	4	een flesch
2123	8677	8677	pronoun	8677	-	1	I	fm	1	sg	3	ik
2124	8680	8680	pronoun	8680	-	2	I	fm	1	sg	2115	gij
2125	8686	8686	noun	8686	-	-	I	-	-	sg	2125	tabaks-rook
2126	8691	8696	noun	8693	-	-	I	n	0	sg	2126	den balsamieken geur van Oostersche tobacco
2127	8695	8696	noun	8696	-	-	I	m	1	sg	2127	Oostersche tobacco
2128	8698	8698	pronoun	8698	-	1	I	fm	1	sg	3	Ik
2129	8706	8707	noun	8707	-	-	I	n	0	sg	2129	mijne hookah
2130	8706	8706	pronoun	8706	-	1	I	fm	1	sg	3	mijne
2131	8708	8710	noun	8710	-	-	I	n	0	sg	2129	een onschatbaar geneesmiddel
2132	8713	8713	pronoun	8713	-	3	O	m	1	sg	2127	Hij
2133	8715	8716	noun	8716	-	-	O	n	0	sg	2133	een mondstuk
2134	8718	8720	noun	8720	-	-	O	n	0	sg	2134	den grooten bol
2135	8723	8724	noun	8724	-	-	O	-	-	sg	2135	de rook
2136	8728	8729	noun	8729	-	-	O	n	0	sg	2136	het rozenwater
2137	8731	8731	pronoun	8731	-	1	O	fm	1	pl	859	Wij
2138	8734	8734	pronoun	8734	-	1	O	fm	1	pl	859	ons
2139	8737	8745	noun	8739	-	-	O	n	0	sg	2139	een halven cirkel met onze kinnen in de handen
2140	8741	8745	noun	8742	-	-	O	n	0	pl	2140	onze kinnen in de handen
2141	8741	8741	pronoun	8741	-	1	O	fm	1	pl	859	onze
2142	8744	8745	noun	8745	-	-	O	n	0	pl	430	de handen
2143	8749	8753	noun	8753	-	-	O	m	1	sg	2143	de vreemdsoortige , dwergachtige snaak
2144	8755	8762	noun	8759	-	-	O	n	0	sg	2144	zijn groot , glimmend hoofd in het midden
2145	8755	8755	pronoun	8755	-	3	O	m	1	sg	2143	zijn
2146	8761	8762	noun	8762	-	-	O	n	0	sg	1923	het midden
2147	8769	8769	pronoun	8769	-	1	I	m	1	sg	2143	ik
2148	8772	8773	noun	8773	-	-	I	n	0	sg	2148	het besluit
2149	8776	8776	pronoun	8776	-	2	I	fm	1	sg	2149	u
2150	8777	8778	noun	8778	-	-	I	n	0	sg	2150	deze mededeeling
2151	8784	8784	pronoun	8784	-	3	O	m	1	sg	2143	hij
2152	8788	8788	pronoun	8788	-	1	I	m	1	sg	2143	ik
2153	8790	8791	noun	8791	-	-	I	n	0	sg	1148	mijn adres
2154	8790	8790	pronoun	8790	-	1	I	fm	1	sg	2143	mijn
2155	8795	8795	pronoun	8795	-	1	I	fm	1	sg	2143	ik
2156	8799	8799	pronoun	8799	-	2	I	-	-	sg	296	gij
2157	8800	8801	noun	8801	-	-	I	n	0	sg	2157	mijn verzoek
2158	8800	8800	pronoun	8800	-	1	I	fm	1	sg	2143	mijn
2159	8806	8807	noun	8807	-	-	I	n	0	sg	2159	vreemd volk
2160	8809	8809	pronoun	8809	-	2	I	fm	1	sg	296	u
2161	8813	8813	name	8813	LOC	-	I	n	0	both	2161	Deswege
2162	8815	8815	pronoun	8815	-	1	I	fm	1	sg	2143	ik
2163	8816	8817	noun	8817	-	-	I	m	1	sg	2163	de vrijheid
2164	8818	8819	noun	8819	-	-	I	n	0	sg	192	de zaak
2165	8825	8827	name	8827	PER	-	I	n	0	sg	938	mijn bediende Williams
2166	8825	8825	pronoun	8825	-	1	I	fm	1	sg	2143	mijn
2167	8828	8828	pronoun	8828	-	2	I	fm	1	sg	296	u
2168	8834	8834	pronoun	8834	-	1	I	fm	1	sg	2143	Ik
2169	8836	8841	noun	8838	-	-	I	n	0	sg	2169	het volste vertrouwen in zijne discretie
2170	8840	8841	noun	8841	-	-	I	-	-	sg	2170	zijne discretie
2171	8840	8840	pronoun	8840	-	3	I	n	0	sg	2169	zijne
2172	8844	8844	pronoun	8844	-	3	I	m	1	sg	2163	hij
2173	8847	8848	noun	8847	-	-	I	m	1	sg	2173	last om
2174	8851	8851	pronoun	8851	-	3	I	m	1	sg	2173	hij
2175	8856	8857	noun	8857	-	-	I	n	0	sg	192	de zaak
2176	8863	8863	pronoun	8863	-	2	I	fm	1	sg	296	Gij
2177	8865	8866	noun	8866	-	-	I	n	0	pl	2177	deze voorzorgsmaatregelen
2178	8872	8872	pronoun	8872	-	1	I	m	1	sg	2143	ik
2179	8874	8877	noun	8877	-	-	I	m	1	sg	2143	een eenigszins achterdochtig man
2180	8880	8880	pronoun	8880	-	1	I	m	1	sg	2143	ik
2181	8887	8887	noun	8887	-	-	I	n	0	sg	1964	smaak
2182	8893	8893	pronoun	8893	-	3	I	n	0	sg	2182	dat
2183	8899	8900	noun	8900	-	-	I	-	-	sg	2183	de aesthetica
2184	8902	8903	noun	8903	-	-	I	m	1	sg	2184	een politieman
2185	8905	8905	pronoun	8905	-	1	I	m	1	sg	2143	Ik
2186	8907	8916	noun	8909	-	-	I	n	0	sg	2186	een natuurlijken afkeer van alle vormen van het ruwe materialisme
2187	8914	8916	noun	8916	-	-	I	n	0	sg	2187	het ruwe materialisme
2188	8918	8918	pronoun	8918	-	1	I	m	1	sg	2143	Ik
2189	8926	8928	noun	8928	-	-	I	n	0	sg	2189	de ruwe menigte
2190	8930	8930	pronoun	8930	-	1	I	m	1	sg	2143	Ik
2191	8934	8934	pronoun	8934	-	2	I	fm	1	sg	296	gij
2192	8938	8941	noun	8941	-	-	I	n	0	sg	2192	een eenigszins elegante atmosfeer
2193	8943	8943	pronoun	8943	-	1	I	m	1	sg	2143	Ik
2194	8945	8945	pronoun	8945	-	1	I	m	1	sg	2143	mij
2195	8946	8949	noun	8947	-	-	I	fm	1	sg	2195	een beschermer der kunst
2196	8948	8949	noun	8949	-	-	I	n	0	sg	307	der kunst
2197	8956	8957	noun	8957	-	-	I	n	0	sg	2197	mijn zwak
2198	8956	8956	pronoun	8956	-	1	I	m	1	sg	2143	mijn
2199	8959	8960	noun	8960	-	-	I	n	0	sg	2199	Dit landschap
2200	8962	8964	name	8964	PER	-	I	n	0	sg	2199	een zeldzaam Corot
2201	8968	8969	noun	8969	-	-	I	fm	1	sg	2201	een kenner
2202	8976	8978	name	8978	MISC	-	I	f	1	pl	2202	deze Salvator Rosa
2203	8982	8982	pronoun	8982	-	3	I	n	0	sg	2199	dit
2204	8984	8985	name	8985	PER	-	I	fm	1	sg	2204	deze Bouguereau
2205	8987	8988	noun	8988	-	-	I	n	0	sg	244	het geval
2206	8991	8991	pronoun	8991	-	1	I	m	1	sg	2143	Ik
2207	8995	8998	noun	8998	-	-	I	n	0	sg	2207	de moderne Fransche school
2208	9002	9002	pronoun	9002	-	2	I	m	1	sg	296	Gij
2209	9004	9004	pronoun	9004	-	1	I	fm	1	sg	296	mij
2210	9007	9008	name	9008	PER	-	I	m	1	sg	296	Mr. Sholto
2211	9013	9014	name	9014	PER	-	O	fm	1	sg	296	Miss Morstan
2212	9018	9018	pronoun	9018	-	1	I	fm	1	sg	296	ik
2213	9022	9023	noun	9023	-	-	I	n	0	sg	2213	uw verzoek
2214	9022	9022	pronoun	9022	-	2	I	fm	1	both	2214	uw
2215	9029	9029	pronoun	9029	-	2	I	m	1	sg	296	gij
2216	9030	9030	pronoun	9030	-	1	I	fm	1	sg	296	mij
2217	9043	9043	pronoun	9043	-	1	I	fm	1	sg	296	ik
2218	9045	9046	noun	9046	-	-	I	n	0	sg	2218	ons onderhoud
2219	9045	9045	pronoun	9045	-	1	I	fm	1	pl	2219	ons
2220	9067	9067	pronoun	9067	-	3	O	m	1	sg	296	hij
2221	9071	9071	pronoun	9071	-	1	I	fm	1	pl	2221	we
2222	9075	9075	name	9075	LOC	-	I	mn	-	sg	296	Norwood
2223	9079	9080	name	9080	PER	-	I	m	1	sg	2079	broeder Bartholomeus
2224	9083	9083	pronoun	9083	-	1	I	fm	1	pl	2221	Wij
2225	9091	9091	pronoun	9091	-	1	I	fm	1	pl	2221	wij
2226	9093	9094	name	9094	PER	-	I	m	1	sg	2079	broeder Bartholomeus
2227	9098	9098	pronoun	9098	-	3	I	m	1	sg	2079	Hij
2228	9103	9103	pronoun	9103	-	1	I	m	1	sg	296	mij
2229	9107	9107	pronoun	9107	-	-	I	-	-	sg	2229	dien
2230	9108	9108	pronoun	9108	-	1	I	fm	1	sg	296	ik
2231	9113	9113	pronoun	9113	-	-	I	-	-	sg	2231	die
2232	9114	9114	pronoun	9114	-	1	I	fm	1	sg	296	mij
2233	9118	9118	pronoun	9118	-	1	I	fm	1	sg	296	Ik
2234	9123	9126	noun	9124	-	-	I	n	0	pl	2234	hooge woorden met hem
2235	9126	9126	pronoun	9126	-	3	I	m	1	sg	2079	hem
2236	9130	9130	pronoun	9130	-	2	I	fm	1	sg	32	gij
2237	9132	9132	pronoun	9132	-	2	I	fm	1	sg	32	u
2238	9135	9138	noun	9138	-	-	I	m	1	sg	2238	wat een verschrikkelijke jongen
2239	9135	9135	pronoun	9135	-	3	I	n	0	pl	2234	wat
2240	9139	9139	pronoun	9139	-	3	I	m	1	sg	2079	hij
2241	9143	9143	pronoun	9143	-	3	I	m	1	sg	2079	hij
2242	9150	9150	pronoun	9150	-	1	I	fm	1	pl	2242	wij
2243	9153	9153	name	9153	LOC	-	I	m	1	sg	296	Norwood
2244	9161	9161	pronoun	9161	-	1	I	fm	1	pl	2242	wij
2245	9162	9162	pronoun	9162	-	1	I	fm	1	pl	2242	ons
2246	9170	9170	pronoun	9170	-	1	O	fm	1	sg	32	ik
