id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
1884	7713	7714	noun	7714	-	-	O	fm	1	pl	1881	de anderen
1885	7717	7722	noun	7719	-	-	O	n	0	sg	1885	een enkel lichtje voor het keukenraam
1886	7721	7722	noun	7722	-	-	O	n	0	sg	1886	het keukenraam
1887	7725	7725	pronoun	7725	-	1	O	fm	1	pl	860	wij
1888	7729	7730	noun	7730	-	-	O	n	0	sg	858	de deur
1889	7734	7736	noun	7736	-	-	O	m	1	sg	1889	een Hindoesch bediende
1890	7735	7735	name	7735	MISC	-	O	n	0	both	1890	Hindoesch
1891	7740	7742	noun	7742	-	-	O	n	0	sg	1891	een gele turban
1892	7744	7746	noun	7746	-	-	O	n	0	pl	1892	witte wijde kleederen
1893	7748	7750	noun	7750	-	-	O	n	0	sg	1893	een gele sjerp
1894	7758	7760	noun	7760	-	-	O	n	0	sg	1894	deze Oostersche figuur
1895	7762	7762	pronoun	7762	-	-	O	n	0	sg	1894	die
1896	7767	7775	noun	7768	-	-	O	n	0	sg	1896	de gang van een woning van den derden rang
1897	7770	7775	noun	7771	-	-	O	n	0	sg	1897	een woning van den derden rang
1898	7773	7775	noun	7775	-	-	O	n	0	sg	1898	den derden rang
1899	7778	7779	name	7779	MISC	-	I	n	0	sg	1899	De Sahib
1900	7781	7781	pronoun	7781	-	2	I	fm	1	sg	53	u
1901	7785	7785	pronoun	7785	-	3	O	m	1	sg	1889	hij
1902	7790	7790	pronoun	7790	-	3	O	m	1	sg	1889	hij
1903	7791	7791	pronoun	7791	-	3	O	n	0	sg	1899	dit
1904	7796	7799	noun	7799	-	-	O	n	0	sg	683	een of andere kamer
1905	7800	7804	noun	7804	-	-	O	n	0	sg	1235	een schelle , pieperige stem
1906	7808	7808	pronoun	7808	-	3	I	fm	1	pl	1881	hun
1907	7813	7813	name	7813	ORG	-	I	n	0	both	1907	Khitmutgar
1908	7821	7821	pronoun	7821	-	3	I	fm	1	pl	1881	hen
1909	7824	7824	pronoun	7824	-	1	I	fm	1	sg	1909	mij
1910	7827	7828	noun	7828	-	-	O	n	0	sg	1910	VIERDE HOOFDSTUK
1911	7830	7835	noun	7831	-	-	O	n	0	sg	692	De geschiedenis van den kaalhoofdigen man
1912	7833	7835	name	7835	MISC	-	O	m	1	sg	104	den kaalhoofdigen man
1913	7837	7837	pronoun	7837	-	1	O	fm	1	pl	860	Wij
1914	7839	7840	noun	7840	-	-	O	n	0	sg	1914	den Indiaan
1915	7842	7844	noun	7844	-	-	O	n	0	sg	1915	een morsige gang
1916	7846	7846	pronoun	7846	-	1	O	fm	1	pl	860	wij
1917	7848	7849	noun	7849	-	-	O	n	0	sg	858	een deur
1918	7851	7851	noun	7851	-	-	O	n	0	sg	1918	rechterzijde
1919	7853	7853	pronoun	7853	-	-	O	n	0	sg	858	die
1920	7854	7854	pronoun	7854	-	3	O	m	1	sg	104	hij
1921	7857	7860	noun	7858	-	-	O	n	0	sg	1921	Een stroom geelachtig licht
1922	7859	7860	noun	7860	-	-	O	n	0	sg	1922	geelachtig licht
1923	7862	7862	pronoun	7862	-	1	O	fm	1	pl	860	ons
1924	7867	7871	noun	7868	-	-	O	n	0	sg	1924	het midden van dien schijn
1925	7870	7871	noun	7871	-	-	O	n	0	sg	1869	dien schijn
1926	7873	7880	noun	7875	-	-	O	m	1	sg	1926	een kleine man met een zeer groot hoofd
1927	7877	7880	noun	7880	-	-	O	n	0	sg	1927	een zeer groot hoofd
1928	7882	7882	pronoun	7882	-	3	O	n	0	sg	1927	dat
1929	7884	7890	noun	7885	-	-	O	n	0	sg	1929	een kring van rood , borstelig haar
1930	7887	7890	noun	7890	-	-	O	n	0	sg	1930	rood , borstelig haar
1931	7896	7899	noun	7899	-	-	O	n	0	sg	1931	een glimmend kale puntkruin
1932	7902	7902	pronoun	7902	-	3	O	m	1	sg	1926	Hij
1933	7904	7905	noun	7905	-	-	O	n	0	pl	428	zijne handen
1934	7904	7904	pronoun	7904	-	3	O	m	1	sg	1926	zijne
1935	7907	7908	noun	7908	-	-	O	-	-	pl	1935	zijne gelaatstrekken
1936	7907	7907	pronoun	7907	-	3	O	m	1	sg	1926	zijne
1937	7910	7911	noun	7911	-	-	O	n	0	sg	1937	voortdurende beweging
1938	7928	7928	noun	7928	-	-	O	n	0	sg	1938	rust
1939	7930	7931	noun	7931	-	-	O	n	0	sg	1939	De Natuur
1940	7933	7933	pronoun	7933	-	3	O	m	1	sg	1926	hem
1941	7935	7936	noun	7936	-	-	O	n	0	sg	1941	een hanglip
1942	7941	7947	noun	7942	-	-	O	n	0	sg	1942	de rij zijner gele , onregelmatige tanden
1943	7943	7947	noun	7947	-	-	O	-	-	pl	1943	zijner gele , onregelmatige tanden
1944	7954	7954	pronoun	7954	-	3	O	m	1	sg	1926	hij
1945	7962	7963	noun	7963	-	-	O	n	0	sg	426	zijn hand
1946	7962	7962	pronoun	7962	-	3	O	m	1	sg	1926	zijn
1947	7965	7966	noun	7966	-	-	O	n	0	sg	1947	zijn onderkaak
1948	7965	7965	pronoun	7965	-	3	O	m	1	sg	1926	zijn
1949	7971	7973	noun	7973	-	-	O	m	1	sg	1949	zijne buitengewone kaalhoofdigheid
1950	7971	7971	pronoun	7971	-	3	O	m	1	sg	1926	zijne
1951	7976	7976	pronoun	7976	-	3	O	m	1	sg	1949	hij
1952	7984	7985	noun	7985	-	-	I	fm	1	sg	1952	Uw dienaar
1953	7984	7984	pronoun	7984	-	2	I	fm	1	both	1953	Uw
1954	7987	7988	name	7988	PER	-	I	n	0	sg	295	Miss Morstan
1955	7992	7992	pronoun	7992	-	3	O	m	1	sg	1949	hij
1956	7995	7996	noun	7996	-	-	O	-	-	sg	1956	schrillen toon
1957	7999	8000	noun	8000	-	-	I	fm	1	sg	1952	uw dienaar
1958	7999	7999	pronoun	7999	-	2	I	fm	1	both	1958	uw
1959	8002	8003	noun	8003	-	-	I	m	1	pl	1746	mijne heeren
1960	8002	8002	pronoun	8002	-	1	I	m	1	sg	1949	mijne
1961	8005	8005	pronoun	8005	-	1	I	fm	1	sg	1949	Ik
1962	8007	8007	pronoun	8007	-	2	I	fm	1	sg	1952	u
1963	8010	8012	noun	8012	-	-	I	n	0	sg	1963	mijn klein heiligdom
1964	8010	8010	pronoun	8010	-	1	I	fm	1	sg	1949	mijn
1965	8015	8017	noun	8017	-	-	I	n	0	sg	1965	Een kleine woning
1966	8023	8025	noun	8025	-	-	I	n	0	sg	1966	mijn eigen smaak
1967	8023	8023	pronoun	8023	-	1	I	fm	1	sg	1949	mijn
1968	8028	8036	noun	8030	-	-	I	n	0	sg	1968	Een soort oase in deze beklagenswaardige wildernis van Zuidelijk-Londen
1969	8032	8036	noun	8034	-	-	I	n	0	sg	1969	deze beklagenswaardige wildernis van Zuidelijk-Londen
1970	8036	8036	name	8036	LOC	-	I	n	0	both	1970	Zuidelijk-Londen
1971	8039	8039	pronoun	8039	-	1	O	fm	1	pl	860	Wij
1972	8044	8052	noun	8045	-	-	O	n	0	sg	1972	het uiterlijk van het vertrek waarbinnen hij ons uitnoodigde
1973	8047	8048	noun	8048	-	-	O	n	0	sg	886	het vertrek
1974	8050	8050	pronoun	8050	-	3	O	m	1	sg	1949	hij
1975	8051	8051	pronoun	8051	-	1	O	fm	1	pl	860	ons
1976	8057	8058	noun	8058	-	-	O	-	-	sg	1976	dit onaanzienlijke
1977	8059	8065	noun	8059	-	-	O	n	0	sg	1977	huis als een diamant van het zuiverst
1978	8061	8065	noun	8062	-	-	O	n	0	sg	1978	een diamant van het zuiverst
1979	8066	8066	noun	8066	-	-	O	n	0	sg	1979	water
1980	8068	8068	noun	8068	-	-	O	n	0	sg	1980	koper
1981	8071	8075	noun	8075	-	-	O	n	0	pl	1981	De rijkste en kostbaarste gordijnen
1982	8077	8077	noun	8077	-	-	O	n	0	pl	1982	tapijten
1983	8079	8080	noun	8080	-	-	O	n	0	pl	1983	de wanden
1984	8089	8089	noun	8089	-	-	O	n	0	sg	1789	plaats
1985	8093	8094	noun	8094	-	-	O	n	0	sg	1985	een schilderstuk
1986	8096	8097	noun	8097	-	-	O	n	0	sg	1986	Oostersche vaas
1987	8099	8100	noun	8100	-	-	O	n	0	sg	1987	Het vloerkleed
1988	8110	8112	noun	8111	-	-	O	n	0	sg	1988	de voet erin
1989	8116	8118	noun	8118	-	-	O	n	0	sg	1989	een donzen bed
1990	8120	8122	noun	8122	-	-	O	n	0	pl	1990	Twee groote tijgerhuiden
1991	8125	8130	noun	8130	-	-	O	n	0	sg	1991	een op een standaard staande hookah
1992	8127	8128	noun	8128	-	-	O	n	0	sg	1992	een standaard
1993	8132	8133	noun	8133	-	-	O	f	1	sg	1993	Oostersche tabakspijp
1994	8136	8137	noun	8137	-	-	O	n	0	sg	1994	het geheel
1995	8138	8142	noun	8139	-	-	O	n	0	sg	52	het voorkomen van Oostersche weelde
1996	8141	8142	noun	8142	-	-	O	n	0	sg	1996	Oostersche weelde
1997	8144	8145	noun	8145	-	-	O	n	0	sg	1997	Een lamp
1998	8148	8153	noun	8149	-	-	O	n	0	sg	1998	den vorm van een zilveren duif
1999	8151	8153	noun	8153	-	-	O	n	0	sg	1999	een zilveren duif
2000	8157	8166	noun	8161	-	-	O	n	0	sg	2000	een zeer dunne vergulde ketting in het midden der kamer
2001	8163	8166	noun	8164	-	-	O	n	0	sg	1924	het midden der kamer
2002	8165	8166	noun	8166	-	-	O	n	0	sg	683	der kamer
2003	8169	8169	pronoun	8169	-	3	O	f	1	sg	1993	zij
2004	8172	8172	pronoun	8172	-	3	O	f	1	sg	1993	zij
2005	8173	8178	noun	8174	-	-	O	n	0	sg	2005	de lucht met een zachten aromatischen
2006	8177	8178	noun	8178	-	-	O	-	-	pl	2006	zachten aromatischen
2007	8182	8184	name	8184	PER	-	I	m	1	sg	295	Mr. Thaddeus Sholto
2008	8188	8190	noun	8190	-	-	O	m	1	sg	1926	de kleine man
2009	8200	8201	noun	8201	-	-	I	n	0	sg	199	mijn naam
2010	8200	8200	pronoun	8200	-	1	I	m	1	sg	1926	mijn
2011	8203	8203	pronoun	8203	-	2	I	m	1	sg	295	Gij
2012	8206	8207	name	8207	PER	-	I	m	1	sg	295	Miss Morstan
2013	8210	8211	noun	8211	-	-	I	m	1	pl	1746	deze heeren
2014	8217	8219	name	8219	PER	-	I	m	1	sg	3	Mr. Sherlock Holmes
2015	8222	8224	name	8224	PER	-	I	m	1	sg	104	deze Dr. Watson
2016	8228	8229	noun	8229	-	-	I	fm	1	sg	706	Een dokter
2017	8235	8235	pronoun	8235	-	3	O	m	1	sg	295	hij
2018	8240	8240	pronoun	8240	-	2	I	fm	1	sg	706	gij
2019	8241	8242	noun	8242	-	-	I	n	0	sg	2019	uw stethoscoop
2020	8241	8241	pronoun	8241	-	2	I	fm	1	both	2020	uw
2021	8244	8244	pronoun	8244	-	2	I	fm	1	sg	706	u
2022	8247	8247	pronoun	8247	-	1	I	m	1	sg	295	ik
2023	8248	8248	pronoun	8248	-	2	I	fm	1	sg	706	u
2024	8254	8254	pronoun	8254	-	2	I	fm	1	sg	706	gij
2025	8260	8260	pronoun	8260	-	1	I	fm	1	sg	295	Ik
2026	8265	8266	noun	8266	-	-	I	n	0	sg	2026	mijn hart-klep
2027	8265	8265	pronoun	8265	-	1	I	fm	1	sg	295	mijn
2028	8269	8269	pronoun	8269	-	2	I	fm	1	sg	706	gij
2029	8270	8271	noun	8271	-	-	I	n	0	sg	2029	de goedheid
2030	8276	8276	pronoun	8276	-	1	I	fm	1	sg	295	Ik
2031	8284	8285	noun	8285	-	-	I	n	0	sg	2031	de hart-ader
2032	8290	8291	noun	8291	-	-	I	n	0	sg	2032	de klep
2033	8293	8293	pronoun	8293	-	1	I	fm	1	sg	295	ik
2034	8294	8295	noun	8295	-	-	I	n	0	sg	572	uw oordeel
2035	8294	8294	pronoun	8294	-	2	I	fm	1	both	2035	uw
2036	8301	8301	pronoun	8301	-	1	O	fm	1	sg	33	Ik
2037	8304	8305	noun	8305	-	-	O	n	0	sg	2037	zijn hart
2038	8304	8304	pronoun	8304	-	3	O	n	0	sg	572	zijn
2039	8315	8315	pronoun	8315	-	3	O	m	1	sg	295	hij
2040	8316	8316	pronoun	8316	-	3	O	m	1	sg	295	zich
2041	8318	8320	noun	8320	-	-	O	n	0	sg	2041	een angstigen toestand
2042	8324	8324	pronoun	8324	-	3	O	m	1	sg	295	hij
2043	8327	8329	noun	8329	-	-	O	n	0	sg	2043	zijn gansche lichaam
2044	8327	8327	pronoun	8327	-	3	O	m	1	sg	295	zijn
2045	8340	8340	pronoun	8340	-	1	O	fm	1	sg	33	ik
2046	8343	8343	pronoun	8343	-	2	I	m	1	sg	295	gij
2047	8347	8347	pronoun	8347	-	2	I	fm	1	sg	295	u
2048	8354	8354	pronoun	8354	-	2	I	fm	1	sg	33	Gij
2049	8356	8357	noun	8357	-	-	I	f	1	sg	2049	mijne angstigheid
2050	8356	8356	pronoun	8356	-	1	I	m	1	sg	295	mijne
2051	8360	8361	name	8361	PER	-	I	n	0	sg	295	Miss Morstan
2052	8365	8365	pronoun	8365	-	3	O	m	1	sg	295	hij
2053	8369	8369	pronoun	8369	-	1	I	m	1	sg	295	ik
2054	8377	8378	noun	8378	-	-	I	n	0	sg	2054	een hartader-breuk
2055	8380	8380	pronoun	8380	-	1	I	fm	1	sg	295	Ik
2056	8393	8394	noun	8394	-	-	I	m	1	sg	295	uw vader
2057	8393	8393	pronoun	8393	-	2	I	fm	1	both	2057	uw
2058	8397	8398	noun	8398	-	-	I	n	0	sg	2037	zijn hart
2059	8397	8397	pronoun	8397	-	3	I	m	1	sg	295	zijn
2060	8402	8403	name	8403	PER	-	I	n	0	sg	295	Miss Morstan
2061	8407	8407	pronoun	8407	-	3	I	m	1	sg	295	hij
2062	8415	8415	pronoun	8415	-	1	O	fm	1	sg	33	Ik
2063	8417	8418	noun	8418	-	-	O	m	1	sg	104	den man
2064	8421	8422	noun	8422	-	-	O	n	0	sg	87	het gelaat
2065	8429	8429	pronoun	8429	-	1	O	fm	1	sg	33	mij
2066	8431	8432	noun	8432	-	-	O	n	0	sg	2066	onhandige opmerking
2067	8434	8435	name	8435	PER	-	O	n	0	sg	295	Miss Morstan
2068	8437	8437	pronoun	8437	-	3	O	n	0	sg	295	zich
2069	8440	8441	noun	8441	-	-	O	n	0	sg	87	haar gelaat
2070	8440	8440	pronoun	8440	-	3	O	n	0	sg	295	haar
2071	8446	8447	noun	8447	-	-	O	n	0	pl	924	hare lippen
2072	8446	8446	pronoun	8446	-	3	O	n	0	sg	87	hare
2073	8451	8451	pronoun	8451	-	1	I	f	1	sg	2049	Ik
2074	8454	8455	noun	8455	-	-	I	n	0	sg	614	mijn hart
2075	8454	8454	pronoun	8454	-	1	I	fm	1	sg	2049	mijn
2076	8457	8457	pronoun	8457	-	3	I	m	1	sg	104	hij
2077	8463	8463	pronoun	8463	-	3	O	f	1	sg	2049	zij
2078	8466	8466	pronoun	8466	-	1	I	m	1	sg	104	Ik
2079	8468	8468	pronoun	8468	-	2	I	fm	1	sg	2079	u
2080	8476	8476	pronoun	8476	-	3	O	m	1	sg	104	hij
2081	8482	8482	pronoun	8482	-	1	I	m	1	sg	104	ik
2082	8486	8488	name	8488	PER	-	I	m	1	sg	2082	mijn broeder Bartholomeus
2083	8486	8486	pronoun	8486	-	1	I	fm	1	sg	104	mijn
2084	8493	8493	pronoun	8493	-	1	I	fm	1	sg	104	Ik
2085	8498	8498	pronoun	8498	-	2	I	fm	1	sg	2085	gij
2086	8499	8499	noun	8499	-	-	I	m	1	pl	2086	vrienden
2087	8501	8501	pronoun	8501	-	2	I	fm	1	sg	2085	u
2088	8510	8510	pronoun	8510	-	2	I	fm	1	sg	2085	u
2089	8515	8515	noun	8515	-	-	I	fm	1	pl	2089	getuigen
2090	8518	8518	pronoun	8518	-	1	I	fm	1	sg	104	ik
2091	8527	8527	pronoun	8527	-	1	I	fm	1	pl	2091	Wij
2092	8530	8530	pronoun	8530	-	1	I	fm	1	pl	2091	ons
2093	8532	8533	name	8533	PER	-	I	m	1	sg	2082	broeder Bartholomeus
2094	8541	8541	pronoun	8541	-	1	I	fm	1	pl	2091	ons
2095	8544	8544	noun	8544	-	-	I	-	-	sg	1062	politie
2096	8546	8547	noun	8547	-	-	I	fm	1	pl	2096	andere ambtenaren
2097	8551	8551	pronoun	8551	-	1	I	fm	1	pl	2091	Wij
2098	8566	8567	name	8567	PER	-	I	m	1	sg	2082	broeder Bartholomeus
2099	8571	8571	noun	8571	-	-	I	n	0	sg	2099	publiciteit
2100	8574	8574	pronoun	8574	-	3	O	m	1	sg	2082	Hij
2101	8576	8576	pronoun	8576	-	3	O	m	1	sg	2082	zich
2102	8578	8580	noun	8580	-	-	O	n	0	sg	2102	een langen zetel
2103	8584	8584	pronoun	8584	-	1	O	fm	1	pl	860	ons
2104	8588	8594	noun	8594	-	-	O	n	0	pl	2104	zijn doffe , waterige , blauwe oogen
2105	8588	8588	pronoun	8588	-	3	O	m	1	sg	2082	zijn
2106	8598	8598	pronoun	8598	-	1	I	m	1	sg	3	mij
2107	8603	8603	name	8603	PER	-	O	m	1	sg	3	Holmes
2108	8606	8606	pronoun	8606	-	1	I	m	1	sg	3	ik
2109	8610	8610	pronoun	8610	-	2	I	fm	1	sg	2109	gij
2110	8616	8616	pronoun	8616	-	1	I	fm	1	sg	3	mij
2111	8620	8620	pronoun	8620	-	1	O	fm	1	sg	33	Ik
2112	8622	8627	noun	8623	-	-	O	n	0	sg	2112	mijn hoofd ten teeken van instemming
2113	8622	8622	pronoun	8622	-	1	O	fm	1	sg	33	mijn
2114	8625	8627	noun	8625	-	-	O	n	0	sg	2114	teeken van instemming
2115	8627	8627	noun	8627	-	-	O	n	0	sg	2115	instemming
2116	8640	8640	pronoun	8640	-	3	O	m	1	sg	3	hij
2117	8644	8644	pronoun	8644	-	1	I	m	1	sg	3	ik
2118	8645	8645	pronoun	8645	-	2	I	fm	1	sg	2118	u
2119	8646	8648	name	8648	MISC	-	I	n	0	sg	2119	een glas Chianti
2120	8651	8652	name	8652	PER	-	I	n	0	sg	295	Miss Morstan
2121	8655	8655	name	8655	PER	-	I	fm	1	sg	2121	Tokayer
2122	8657	8658	noun	8658	-	-	I	n	0	pl	2122	Andere wijnen
2123	8660	8660	pronoun	8660	-	1	I	fm	1	sg	3	ik
2124	8667	8667	pronoun	8667	-	1	I	fm	1	sg	3	ik
2125	8668	8669	noun	8669	-	-	I	n	0	sg	4	een flesch
2126	8677	8677	pronoun	8677	-	1	I	fm	1	sg	3	ik
2127	8680	8680	pronoun	8680	-	2	I	fm	1	sg	2118	gij
2128	8686	8686	noun	8686	-	-	I	-	-	sg	2128	tabaks-rook
2129	8691	8696	noun	8693	-	-	I	n	0	sg	2129	den balsamieken geur van Oostersche tobacco
2130	8695	8696	noun	8696	-	-	I	m	1	sg	2130	Oostersche tobacco
2131	8698	8698	pronoun	8698	-	1	I	fm	1	sg	3	Ik
2132	8706	8707	noun	8707	-	-	I	n	0	sg	2132	mijne hookah
2133	8706	8706	pronoun	8706	-	1	I	fm	1	sg	3	mijne
2134	8708	8710	noun	8710	-	-	I	n	0	sg	2132	een onschatbaar geneesmiddel
2135	8713	8713	pronoun	8713	-	3	O	m	1	sg	2130	Hij
2136	8715	8716	noun	8716	-	-	O	n	0	sg	2136	een mondstuk
2137	8718	8720	noun	8720	-	-	O	n	0	sg	2137	den grooten bol
2138	8723	8724	noun	8724	-	-	O	-	-	sg	2138	de rook
2139	8728	8729	noun	8729	-	-	O	n	0	sg	2139	het rozenwater
2140	8731	8731	pronoun	8731	-	1	O	fm	1	pl	860	Wij
2141	8734	8734	pronoun	8734	-	1	O	fm	1	pl	860	ons
2142	8737	8745	noun	8739	-	-	O	n	0	sg	2142	een halven cirkel met onze kinnen in de handen
2143	8741	8745	noun	8742	-	-	O	n	0	pl	2143	onze kinnen in de handen
2144	8741	8741	pronoun	8741	-	1	O	fm	1	pl	860	onze
2145	8744	8745	noun	8745	-	-	O	n	0	pl	428	de handen
2146	8749	8753	noun	8753	-	-	O	m	1	sg	2146	de vreemdsoortige , dwergachtige snaak
2147	8755	8762	noun	8759	-	-	O	n	0	sg	2147	zijn groot , glimmend hoofd in het midden
2148	8755	8755	pronoun	8755	-	3	O	m	1	sg	2146	zijn
2149	8761	8762	noun	8762	-	-	O	n	0	sg	1924	het midden
2150	8769	8769	pronoun	8769	-	1	I	m	1	sg	2146	ik
2151	8772	8773	noun	8773	-	-	I	n	0	sg	2151	het besluit
2152	8776	8776	pronoun	8776	-	2	I	fm	1	sg	2152	u
2153	8777	8778	noun	8778	-	-	I	n	0	sg	2153	deze mededeeling
2154	8784	8784	pronoun	8784	-	3	O	m	1	sg	2146	hij
2155	8788	8788	pronoun	8788	-	1	I	m	1	sg	2146	ik
2156	8790	8791	noun	8791	-	-	I	n	0	sg	1151	mijn adres
2157	8790	8790	pronoun	8790	-	1	I	fm	1	sg	2146	mijn
2158	8795	8795	pronoun	8795	-	1	I	fm	1	sg	2146	ik
2159	8799	8799	pronoun	8799	-	2	I	-	-	sg	295	gij
2160	8800	8801	noun	8801	-	-	I	n	0	sg	2160	mijn verzoek
2161	8800	8800	pronoun	8800	-	1	I	fm	1	sg	2146	mijn
2162	8806	8807	noun	8807	-	-	I	n	0	sg	2162	vreemd volk
2163	8809	8809	pronoun	8809	-	2	I	fm	1	sg	295	u
2164	8813	8813	name	8813	LOC	-	I	n	0	both	2164	Deswege
2165	8815	8815	pronoun	8815	-	1	I	fm	1	sg	2146	ik
2166	8816	8817	noun	8817	-	-	I	m	1	sg	2166	de vrijheid
2167	8818	8819	noun	8819	-	-	I	n	0	sg	191	de zaak
2168	8825	8827	name	8827	PER	-	I	n	0	sg	940	mijn bediende Williams
2169	8825	8825	pronoun	8825	-	1	I	fm	1	sg	2146	mijn
2170	8828	8828	pronoun	8828	-	2	I	fm	1	sg	295	u
2171	8834	8834	pronoun	8834	-	1	I	fm	1	sg	2146	Ik
2172	8836	8841	noun	8838	-	-	I	n	0	sg	2172	het volste vertrouwen in zijne discretie
2173	8840	8841	noun	8841	-	-	I	-	-	sg	2173	zijne discretie
2174	8840	8840	pronoun	8840	-	3	I	n	0	sg	2172	zijne
2175	8844	8844	pronoun	8844	-	3	I	m	1	sg	2166	hij
2176	8847	8848	noun	8847	-	-	I	m	1	sg	2176	last om
2177	8851	8851	pronoun	8851	-	3	I	m	1	sg	2176	hij
2178	8856	8857	noun	8857	-	-	I	n	0	sg	191	de zaak
2179	8863	8863	pronoun	8863	-	2	I	fm	1	sg	295	Gij
2180	8865	8866	noun	8866	-	-	I	n	0	pl	2180	deze voorzorgsmaatregelen
2181	8872	8872	pronoun	8872	-	1	I	m	1	sg	2146	ik
2182	8874	8877	noun	8877	-	-	I	m	1	sg	2146	een eenigszins achterdochtig man
2183	8880	8880	pronoun	8880	-	1	I	m	1	sg	2146	ik
2184	8887	8887	noun	8887	-	-	I	n	0	sg	1966	smaak
2185	8893	8893	pronoun	8893	-	3	I	n	0	sg	2185	dat
2186	8899	8900	noun	8900	-	-	I	-	-	sg	2186	de aesthetica
2187	8902	8903	noun	8903	-	-	I	m	1	sg	2187	een politieman
2188	8905	8905	pronoun	8905	-	1	I	m	1	sg	2146	Ik
2189	8907	8916	noun	8909	-	-	I	n	0	sg	2189	een natuurlijken afkeer van alle vormen van het ruwe materialisme
2190	8914	8916	noun	8916	-	-	I	n	0	sg	2190	het ruwe materialisme
2191	8918	8918	pronoun	8918	-	1	I	m	1	sg	2146	Ik
2192	8926	8928	noun	8928	-	-	I	n	0	sg	2192	de ruwe menigte
2193	8930	8930	pronoun	8930	-	1	I	m	1	sg	2146	Ik
2194	8934	8934	pronoun	8934	-	2	I	fm	1	sg	295	gij
2195	8938	8941	noun	8941	-	-	I	n	0	sg	2195	een eenigszins elegante atmosfeer
2196	8943	8943	pronoun	8943	-	1	I	m	1	sg	2146	Ik
2197	8945	8945	pronoun	8945	-	1	I	m	1	sg	2146	mij
2198	8946	8949	noun	8947	-	-	I	fm	1	sg	2198	een beschermer der kunst
2199	8948	8949	noun	8949	-	-	I	n	0	sg	306	der kunst
2200	8956	8957	noun	8957	-	-	I	n	0	sg	2200	mijn zwak
2201	8956	8956	pronoun	8956	-	1	I	m	1	sg	2146	mijn
2202	8959	8960	noun	8960	-	-	I	n	0	sg	2202	Dit landschap
2203	8962	8964	name	8964	PER	-	I	n	0	sg	2202	een zeldzaam Corot
2204	8968	8969	noun	8969	-	-	I	fm	1	sg	2204	een kenner
2205	8972	8972	noun	8972	-	-	I	n	0	sg	2205	twijfel
2206	8976	8978	name	8978	MISC	-	I	f	1	both	2206	deze Salvator Rosa
2207	8982	8982	pronoun	8982	-	3	I	n	0	sg	2202	dit
2208	8984	8985	name	8985	PER	-	I	fm	1	sg	2208	deze Bouguereau
2209	8987	8988	noun	8988	-	-	I	n	0	sg	211	het geval
2210	8991	8991	pronoun	8991	-	1	I	m	1	sg	2146	Ik
2211	8995	8998	noun	8998	-	-	I	n	0	sg	2211	de moderne Fransche school
2212	9002	9002	pronoun	9002	-	2	I	m	1	sg	295	Gij
2213	9004	9004	pronoun	9004	-	1	I	fm	1	sg	295	mij
2214	9007	9008	name	9008	PER	-	I	m	1	sg	295	Mr. Sholto
2215	9013	9014	name	9014	PER	-	O	fm	1	sg	295	Miss Morstan
2216	9018	9018	pronoun	9018	-	1	I	fm	1	sg	295	ik
2217	9022	9023	noun	9023	-	-	I	n	0	sg	2217	uw verzoek
2218	9022	9022	pronoun	9022	-	2	I	fm	1	both	2218	uw
2219	9029	9029	pronoun	9029	-	2	I	m	1	sg	295	gij
2220	9030	9030	pronoun	9030	-	1	I	fm	1	sg	295	mij
2221	9043	9043	pronoun	9043	-	1	I	fm	1	sg	295	ik
2222	9045	9046	noun	9046	-	-	I	n	0	sg	2222	ons onderhoud
2223	9045	9045	pronoun	9045	-	1	I	fm	1	pl	2223	ons
2224	9059	9059	noun	9059	-	-	I	fm	1	pl	2224	eenigen
2225	9067	9067	pronoun	9067	-	3	O	m	1	sg	295	hij
2226	9071	9071	pronoun	9071	-	1	I	fm	1	pl	2226	we
2227	9075	9075	name	9075	LOC	-	I	-	1	sg	295	Norwood
2228	9079	9080	name	9080	PER	-	I	m	1	sg	2082	broeder Bartholomeus
2229	9083	9083	pronoun	9083	-	1	I	fm	1	pl	2226	Wij
2230	9091	9091	pronoun	9091	-	1	I	fm	1	pl	2226	wij
2231	9093	9094	name	9094	PER	-	I	m	1	sg	2082	broeder Bartholomeus
2232	9098	9098	pronoun	9098	-	3	I	m	1	sg	2082	Hij
2233	9103	9103	pronoun	9103	-	1	I	m	1	sg	295	mij
2234	9107	9107	pronoun	9107	-	-	I	-	-	sg	2234	dien
2235	9108	9108	pronoun	9108	-	1	I	fm	1	sg	295	ik
2236	9113	9113	pronoun	9113	-	-	I	-	-	sg	2236	die
2237	9114	9114	pronoun	9114	-	1	I	fm	1	sg	295	mij
2238	9118	9118	pronoun	9118	-	1	I	fm	1	sg	295	Ik
2239	9123	9126	noun	9124	-	-	I	n	0	pl	2239	hooge woorden met hem
2240	9126	9126	pronoun	9126	-	3	I	m	1	sg	2082	hem
2241	9130	9130	pronoun	9130	-	2	I	fm	1	sg	33	gij
2242	9132	9132	pronoun	9132	-	2	I	fm	1	sg	33	u
2243	9135	9138	noun	9138	-	-	I	m	1	sg	2243	wat een verschrikkelijke jongen
2244	9135	9135	pronoun	9135	-	3	I	n	0	pl	2239	wat
2245	9139	9139	pronoun	9139	-	3	I	m	1	sg	2082	hij
2246	9143	9143	pronoun	9143	-	3	I	m	1	sg	2082	hij
2247	9150	9150	pronoun	9150	-	1	I	fm	1	pl	2247	wij
